"ID","TYPE","SHAPE","AREA_M2"
WCC_SW021070,Sump,POINT (1750966.573501587 5434780.557197571),80.97653145942604
WCC_SW024411,Sump,POINT (1750878.6614990234 5435200.013198853),41.94567289031693
WCC_SW042893,Sump,POINT (1744924.5074996948 5428547.445198059),3112.6201603063673
WCC_SW033657,Sump,POINT (1750307.4154968262 5427129.939201355),1670.1781571892789
WCC_SW039595,Sump,POINT (1751446.0695037842 5433718.438201904),196.8349270177132
WCC_SW044542,Sump,POINT (1749119.6064987183 5426660.303199768),1177.3661607500107
WCC_SW039330,Sump,POINT (1752389.2515029907 5426098.737197876),571.8893332722946
WCC_SW001273,Joint,POINT (1748438.0924987793 5422276.410202026),1447.57739929331
WCC_SW034133,Sump,POINT (1752958.4635009766 5434184.143203735),1482.5284521474969
WCC_SW034302,Sump,POINT (1748943.3375015259 5426727.74420166),161.42547382428893
WCC_SW043338,Sump,POINT (1748304.079498291 5424325.460197449),7615.344912266242
WCC_SW033551,Sump,POINT (1747520.8054962158 5421877.286201477),2497.0558901167824
WCC_SW019727,Sump,POINT (1753027.2474975586 5441727.076202393),248.73622167023132
WCC_SW039348,Sump,POINT (1748938.1435012817 5425701.263198853),344.5836101025343
WCC_SW033673,Sump,POINT (1744353.090499878 5427198.537200928),1555.3863769614545
WCC_SW035040,Sump,POINT (1748670.832496643 5428232.111198425),581.6508679547987
WCC_SW030792,Sump,POINT (1749496.698501587 5431914.1691970825),1005.5643501660961
WCC_SW033018,Sump,POINT (1749066.1685028076 5432019.589202881),186.97537682650727
WCC_SW034310,Sump,POINT (1747786.8694992065 5423763.324203491),2177.0801220464637
WCC_SW020101,Sump,POINT (1753965.4215011597 5442693.480201721),3053.111062257027
WCC_SW030903,Sump,POINT (1748632.5234985352 5426790.398200989),17.725735761458054
WCC_SW044193,Sump,POINT (1749202.53150177 5424858.733200073),291.16214029863477
WCC_SW018642,Sump,POINT (1752613.90650177 5440341.026199341),1220.3883906882256
WCC_SW035307,Sump,POINT (1744233.5575027466 5427745.287200928),900.0005486161099
WCC_SW044641,Sump,POINT (1748105.3195037842 5426900.840202332),43.42651221790584
WCC_SW019190,Sump,POINT (1753484.9554977417 5440054.831199646),7662.168277752615
WCC_SW037551,Sump,POINT (1746576.4414978027 5428623.224197388),209.53058820482693
WCC_SW031372,Sump,POINT (1747949.4215011597 5424594.58719635),161.48828851187136
WCC_SW022276,Sump,POINT (1749890.392501831 5422840.867202759),27.850649954052642
WCC_SW016712,Sump,POINT (1748542.0575027466 5430536.750198364),136.7850284493179
WCC_SW044981,Sump,POINT (1751788.87550354 5434470.769203186),270.0132439517183
WCC_SW026862,Sump,POINT (1751131.2795028687 5432126.283203125),589.2338233258633
WCC_SW030803,Sump,POINT (1752539.5745010376 5436889.396202087),615.2908623412368
WCC_SW043713,Sump,POINT (1751594.8844985962 5432742.581199646),1137.104270842101
WCC_SW034513,Sump,POINT (1753070.9814987183 5434898.250198364),1249.7748067887733
WCC_SW033666,Sump,POINT (1744358.9605026245 5426833.096199036),336.8924020592822
WCC_SW045736,Sump,POINT (1753702.8564987183 5423422.399200439),316.1688863982854
WCC_SW001274,Joint,POINT (1748349.1035003662 5422401.029197693),2531.997054746578
WCC_SW039371,Sump,POINT (1746775.7135009766 5425873.711196899),4850.12832058029
WCC_SW039504,Sump,POINT (1751903.0364990234 5437066.843200684),513.5589719555574
WCC_SW036619,Sump,POINT (1753149.12550354 5435046.770202637),4736.38507756652
WCC_SW038637,Sump,POINT (1749061.8164978027 5427344.928199768),2324.2641710348544
WCC_SW035773,Sump,POINT (1745328.465499878 5428005.254203796),597.071815424948
WCC_SW030165,Sump,POINT (1749184.5354995728 5429126.32119751),1073.8473922113772
WCC_SW035925,Sump,POINT (1750193.3105010986 5425923.333198547),788.1679660145892
WCC_SW001275,Manhole,POINT (1748340.0305023193 5422674.172203064),3804.397041968972
WCC_SW039494,Sump,POINT (1753356.8974990845 5440045.235198975),5001.652357171639
WCC_SW030565,Sump,POINT (1748177.222503662 5428598.607200623),3386.7284464599506
WCC_SW036320,Sump,POINT (1749444.236503601 5427163.550201416),1804.0808063916047
WCC_SW050783,Sump,POINT (1748591.7994995117 5426079.600196838),1112.902239845862
WCC_SW021378,Sump,POINT (1752947.9595031738 5433579.5271987915),3646.293718624016
WCC_SW043141,Sump,POINT (1748770.6494979858 5427523.590202332),207.6031699780433
WCC_SW001276,Lamphole,POINT (1748329.3974990845 5422781.264198303),760.1260207276209
WCC_SW038913,Sump,POINT (1748542.87449646 5427499.265197754),3629.77349685278
WCC_SW031197,Sump,POINT (1748904.2685012817 5432023.719200134),4608.042898816086
WCC_SW036424,Sump,POINT (1743931.4755020142 5428045.827201843),669.4398855660111
WCC_SW039568,Sump,POINT (1751431.704498291 5433636.52519989),653.4308665548451
WCC_SW037516,Sump,POINT (1747605.079498291 5431450.370201111),449.5219426888216
WCC_SW029223,Sump,POINT (1751567.1025009155 5433512.685203552),1259.3514146654343
WCC_SW032054,Sump,POINT (1752228.6664962769 5434727.769203186),169.36791765812086
WCC_SW036700,Sump,POINT (1747528.7884979248 5423708.615196228),518.780088951753
WCC_SW037726,Sump,POINT (1750686.3004989624 5424591.175201416),1969.4788481683354
WCC_SW017258,Sump,POINT (1753144.4445037842 5426125.070198059),6117.096177939209
WCC_SW029052,Sump,POINT (1744474.340499878 5427138.787200928),408.9746773733641
WCC_SW032220,Sump,POINT (1748530.8024978638 5421868.773200989),604.4372434771212
WCC_SW043801,Sump,POINT (1750692.5625 5427376.631202698),1259.9193646142085
WCC_SW045153,Sump,POINT (1750352.0465011597 5434662.929199219),1207.933026991901
WCC_SW033510,Sump,POINT (1751224.2734985352 5434160.800201416),234.21178257410065
WCC_SW020950,Sump,POINT (1753426.53150177 5439106.688201904),3296.813037770771
WCC_SW031700,Sump,POINT (1751859.9765014648 5436403.2292022705),419.5883132319432
WCC_SW044190,Sump,POINT (1748267.24949646 5426761.4962005615),38.095236620516516
WCC_SW033260,Sump,POINT (1745889.9534988403 5428242.067199707),7458.289933856344
WCC_SW032297,Sump,POINT (1749269.2574996948 5426308.022201538),591.7163363645959
WCC_SW039901,Sump,POINT (1752944.1194992065 5437456.753196716),1988.9043701552146
WCC_SW036455,Sump,POINT (1748272.104499817 5426904.810203552),606.5946352955943
WCC_SW037728,Sump,POINT (1750747.0575027466 5424565.467201233),1011.174136520829
WCC_SW034404,Sump,POINT (1748417.693496704 5428993.7602005005),1772.9810744127026
WCC_SW019432,Sump,POINT (1753164.4974975586 5441405.477203369),510.54395988135366
WCC_SW031566,Sump,POINT (1747641.9304962158 5429104.719200134),766.7615580253187
WCC_SW038026,Sump,POINT (1748580.3874969482 5428317.715202332),1058.7313697859354
WCC_SW043271,Sump,POINT (1748923.2695007324 5427452.46219635),295.84173129469855
WCC_SW037022,Sump,POINT (1750252.034500122 5434386.348197937),198.1429466708796
WCC_SW036988,Sump,POINT (1748902.3205032349 5425328.663200378),443.88012326075113
WCC_SW049593,Sump,POINT (1751643.1695022583 5435165.014198303),2959.305726408493
WCC_SW036880,Sump,POINT (1747299.5835037231 5427320.547203064),936.77489271597
WCC_SW031819,Sump,POINT (1747044.889503479 5428997.660202026),7566.695924230997
WCC_SW001277,Joint,POINT (1748335.6585006714 5422775.203201294),595.8013027416891
WCC_SW047748,Sump,POINT (1752001.3935012817 5436702.545196533),493.83017159387236
WCC_SW029739,Sump,POINT (1748701.1275024414 5428356.987197876),339.5672536957427
WCC_SW033051,Sump,POINT (1748746.0155029297 5427492.689201355),115.3832284292439
WCC_SW033655,Sump,POINT (1751649.4875030518 5435806.980201721),4832.659794429666
WCC_SW031331,Sump,POINT (1752760.423500061 5424885.13420105),754.9020434609847
WCC_SW034019,Sump,POINT (1749045.9844970703 5429451.424201965),1658.172308416717
WCC_SW042839,Sump,POINT (1753250.1194992065 5425810.970199585),164.8251014003472
WCC_SW038379,Sump,POINT (1747434.1654968262 5423832.089202881),823.5183682489442
WCC_SW042323,Sump,POINT (1751550.829498291 5437629.055198669),364.9187170594523
WCC_SW033017,Sump,POINT (1749053.645500183 5432018.421203613),1321.8928117911564
WCC_SW037688,Sump,POINT (1748903.9905014038 5426356.477203369),1651.5987182635872
WCC_SW030539,Sump,POINT (1748094.2695007324 5426338.005203247),1442.0553012194869
WCC_SW022619,Sump,POINT (1753302.1374969482 5442506.141197205),90.66500953221112
WCC_SW018341,Sump,POINT (1752484.96849823 5440027.257202148),558.6898878492066
WCC_SW000704,Sump,POINT (1748292.818496704 5426920.116203308),464.6600918280601
WCC_SW033486,Sump,POINT (1750299.2115020752 5424913.053199768),4418.167644753965
WCC_SW033768,Sump,POINT (1746829.979499817 5427126.651199341),313.7405096605362
WCC_SW039304,Sump,POINT (1744671.9225006104 5428664.464202881),696.2299098360236
WCC_SW035183,Sump,POINT (1749116.3174972534 5426905.080200195),1293.2725885095424
WCC_SW048088,Sump,POINT (1748306.746498108 5424256.013198853),1383.7262231099303
WCC_SW034150,Sump,POINT (1747673.0695037842 5427890.9191970825),167.12094861076912
WCC_SW032469,Sump,POINT (1751342.8375015259 5436265.661201477),715.201325132628
WCC_SW045329,Sump,POINT (1753626.5015029907 5439081.159202576),1069.9827781232016
WCC_SW024852,Sump,POINT (1750266.8765029907 5425604.318199158),798.4209147576767
WCC_SW017064,Sump,POINT (1747550.2454986572 5430033.747200012),633.2725432013103
WCC_SW000576,Sump,POINT (1748998.3314971924 5424644.961196899),487.2393396451953
WCC_SW032842,Sump,POINT (1748286.2714996338 5428217.514198303),173.9228136044694
WCC_SW039544,Sump,POINT (1744554.4775009155 5427323.829200745),53.93820396406227
WCC_SW036046,Sump,POINT (1752876.8414993286 5424290.951202393),2494.5040011063393
WCC_SW031345,Sump,POINT (1748188.690498352 5432738.698196411),265.2068524984061
WCC_SW015400,Sump,POINT (1751606.951499939 5437831.217201233),748.065748137713
WCC_SW015826,Sump,POINT (1750602.5875015259 5427526.819198608),4189.620697789884
WCC_SW016158,Sump,POINT (1752226.8375015259 5436296.039199829),239.91202482304652
WCC_SW015562,Sump,POINT (1752156.6654968262 5423231.783203125),3097.3762259891373
WCC_SW016422,Sump,POINT (1750315.7565002441 5434089.839202881),726.8216229833488
WCC_SW016502,Sump,POINT (1746990.7054977417 5428742.655197144),411.1692321989103
WCC_SW016582,Sump,POINT (1750210.7515029907 5424522.303199768),11.112266006064601
WCC_SW001278,Manhole,POINT (1748369.693496704 5422764.097198486),1790.6441100315715
WCC_SW016606,Sump,POINT (1753246.2555007935 5425481.216201782),34.080005916097434
WCC_SW016607,Sump,POINT (1753410.6415023804 5425491.554199219),56.769197994755814
WCC_SW001279,Lamphole,POINT (1748318.4585037231 5422651.90019989),6798.594428496523
WCC_SW016623,Sump,POINT (1747263.6644973755 5428243.625198364),3935.956249051611
WCC_SW016629,Sump,POINT (1748087.3054962158 5426372.356201172),15.84231531189289
WCC_SW016649,Sump,POINT (1750413.777496338 5426897.10320282),863.3826094463875
WCC_SW016660,Sump,POINT (1747417.1354980469 5430008.814201355),83.27960620369413
WCC_SW016685,Sump,POINT (1749126.142501831 5430359.405197144),55.687695196887944
WCC_SW016693,Sump,POINT (1750500.181503296 5434292.897201538),69.61296734248754
WCC_SW016713,Sump,POINT (1750483.423500061 5432769.053199768),708.2401534939127
WCC_SW016772,Sump,POINT (1752957.1865005493 5436820.9962005615),76.65479987725848
WCC_SW016855,Sump,POINT (1752094.763496399 5423825.360198975),308.23272230732255
WCC_SW016872,Sump,POINT (1753283.642501831 5423566.093200684),293.7628180718748
WCC_SW016873,Sump,POINT (1753282.4225006104 5423561.117202759),24.382051039574435
WCC_SW016887,Sump,POINT (1747691.74949646 5425698.172203064),480.5215436456783
WCC_SW016897,Sump,POINT (1748252.5394973755 5425238.360198975),492.85891610986437
WCC_SW016914,Sump,POINT (1749367.8134994507 5424974.704200745),55.48837426380487
WCC_SW016916,Sump,POINT (1749333.8635025024 5425286.405197144),199.9806385054835
WCC_SW016918,Sump,POINT (1749337.9085006714 5425278.013198853),33.713799471152015
WCC_SW016920,Sump,POINT (1749579.2874984741 5424782.941200256),55.97610217606416
WCC_SW016927,Sump,POINT (1750155.9355010986 5424582.7462005615),1094.2177955152874
WCC_SW016934,Sump,POINT (1750055.556503296 5425406.32119751),20.567571192979813
WCC_SW016942,Sump,POINT (1750354.545501709 5425459.141197205),878.337188230129
WCC_SW016943,Sump,POINT (1750362.079498291 5425456.678199768),629.1043796583253
WCC_SW016945,Sump,POINT (1750362.1415023804 5425458.074203491),752.1743781268015
WCC_SW001280,Lamphole,POINT (1748294.1575012207 5423009.605201721),1450.6875162449141
WCC_SW001281,Joint,POINT (1748352.7344970703 5423023.958198547),1546.564580385806
WCC_SW016965,Sump,POINT (1752953.6585006714 5424637.903198242),2081.392316719721
WCC_SW001282,Lamphole,POINT (1748345.4595031738 5422950.600196838),82.32622362097027
WCC_SW016969,Sump,POINT (1752741.6754989624 5425606.393203735),737.4489278543333
WCC_SW016975,Sump,POINT (1744221.6664962769 5427286.917198181),59.85600366888684
WCC_SW016976,Sump,POINT (1744220.8075027466 5427293.776199341),494.99553020784515
WCC_SW016984,Sump,POINT (1745578.9664993286 5428262.554199219),1311.785649790545
WCC_SW016986,Sump,POINT (1745757.0055007935 5427579.223197937),976.4663648451387
WCC_SW016987,Sump,POINT (1745766.6344985962 5427581.96219635),1356.6921560442133
WCC_SW016988,Sump,POINT (1745763.5524978638 5427561.273200989),452.4117750993173
WCC_SW016989,Sump,POINT (1745773.871498108 5427561.742202759),1060.9683561493584
WCC_SW016995,Sump,POINT (1746427.7665023804 5429000.925201416),1099.634689733939
WCC_SW016996,Sump,POINT (1746434.0465011597 5429003.800201416),6.055396511103027
WCC_SW016998,Sump,POINT (1746724.659500122 5427842.452201843),869.9203785963473
WCC_SW017005,Sump,POINT (1746795.0025024414 5427908.809196472),30.36268189130351
WCC_SW017009,Sump,POINT (1747139.943496704 5427645.082199097),383.57421786279883
WCC_SW017014,Sump,POINT (1747222.1634979248 5428126.049201965),1623.2897730022378
WCC_SW017015,Sump,POINT (1747001.045501709 5428716.195198059),609.2622264509555
WCC_SW017018,Sump,POINT (1747155.1015014648 5429083.601196289),732.3641206020548
WCC_SW017023,Sump,POINT (1747179.0094985962 5429964.547203064),582.7225849679962
WCC_SW017024,Sump,POINT (1747307.8164978027 5425860.985198975),444.1721355059999
WCC_SW017027,Sump,POINT (1747463.5544967651 5426238.335197449),2229.715457701619
WCC_SW017030,Sump,POINT (1747258.8874969482 5428038.57119751),431.1294655123784
WCC_SW017036,Sump,POINT (1747365.0084991455 5428111.46219635),496.21591355500277
WCC_SW017048,Sump,POINT (1747550.1165008545 5426381.253196716),5.642358145589242
WCC_SW017049,Sump,POINT (1747683.2555007935 5426388.255203247),2223.1008213157766
WCC_SW017050,Sump,POINT (1747552.4045028687 5427646.815200806),4843.157249471522
WCC_SW017053,Sump,POINT (1747721.2054977417 5427967.857200623),736.1986746152397
WCC_SW017055,Sump,POINT (1747703.1585006714 5427977.859199524),586.1430673147843
WCC_SW017058,Sump,POINT (1747572.0445022583 5428291.124198914),151.77897208728245
WCC_SW017071,Sump,POINT (1747905.3125 5426958.599197388),141.82694468687987
WCC_SW017073,Sump,POINT (1747820.9775009155 5427692.887199402),4835.162914184359
WCC_SW017076,Sump,POINT (1747815.2395019531 5427693.820198059),1219.3258374079887
WCC_SW017091,Sump,POINT (1748365.1945037842 5426899.329200745),355.6659026997513
WCC_SW017094,Sump,POINT (1748283.8854980469 5426946.82219696),245.3847337786574
WCC_SW017096,Sump,POINT (1748278.5585021973 5426959.237197876),335.9481933375646
WCC_SW017108,Sump,POINT (1748528.611503601 5426031.515197754),345.5079725240357
WCC_SW017129,Sump,POINT (1748668.3834991455 5431640.037200928),1456.8877150669578
WCC_SW017159,Sump,POINT (1749059.1224975586 5432444.055198669),620.4737006603973
WCC_SW017160,Sump,POINT (1749061.1725006104 5432450.124198914),277.0934882815345
WCC_SW017191,Sump,POINT (1749956.3824996948 5427269.65019989),420.22359344898723
WCC_SW017231,Sump,POINT (1750575.7805023193 5431319.421203613),196.80590279347962
WCC_SW017232,Sump,POINT (1750577.5195007324 5431313.561203003),634.6189081837074
WCC_SW017234,Sump,POINT (1750578.9424972534 5431340.219200134),4127.114900459856
WCC_SW017272,Sump,POINT (1752645.9974975586 5436891.780197144),2243.7542407067085
WCC_SW001283,Manhole,POINT (1748404.847503662 5423153.573196411),1760.8234501938568
WCC_SW017720,Sump,POINT (1749416.1084976196 5432404.066200256),262.7408418561099
WCC_SW017826,Sump,POINT (1745972.1804962158 5427757.670196533),2567.2920624061953
WCC_SW001284,Manhole,POINT (1748356.6194992065 5422972.778198242),454.5964303667424
WCC_SW017878,Sump,POINT (1744573.1265029907 5427950.473197937),5259.764767770335
WCC_SW017995,Sump,POINT (1747867.49949646 5426124.501197815),635.02242696553
WCC_SW017996,Sump,POINT (1747879.889503479 5426124.86920166),149.0955665363581
WCC_SW018000,Sump,POINT (1748851.8535003662 5431411.265197754),4807.855272192188
WCC_SW018032,Sump,POINT (1748283.3844985962 5421591.491203308),325.9159576299717
WCC_SW018049,Sump,POINT (1750303.7975006104 5427373.223197937),709.9692902963143
WCC_SW018055,Sump,POINT (1747911.597503662 5424804.738197327),1677.3431153359998
WCC_SW018084,Sump,POINT (1747438.7174987793 5428799.22820282),155.30182507942664
WCC_SW018133,Sump,POINT (1752309.0084991455 5425050.250198364),2253.8160658714187
WCC_SW018163,Sump,POINT (1751290.5084991455 5436181.693199158),425.76529504929204
WCC_SW018165,Sump,POINT (1751327.49949646 5436176.061203003),855.9482835864183
WCC_SW028076,Sump,POINT (1750918.940498352 5435870.767196655),919.8561797048606
WCC_SW028077,Sump,POINT (1750948.0384979248 5435890.130203247),141.29899530956754
WCC_SW028078,Sump,POINT (1750840.8864974976 5435966.481201172),826.8673647911928
WCC_SW028079,Sump,POINT (1750835.9475021362 5435972.203201294),18.24963375617517
WCC_SW028081,Sump,POINT (1750911.2795028687 5435937.638198853),435.71908663085196
WCC_SW028144,Sump,POINT (1749340.1165008545 5426675.048202515),92.68306742716231
WCC_SW028147,Sump,POINT (1749251.5705032349 5426613.693199158),15.504668912268244
WCC_SW028148,Sump,POINT (1749262.5165023804 5426650.223197937),525.401011269918
WCC_SW028149,Sump,POINT (1749273.4925003052 5426645.453201294),506.1106823194423
WCC_SW028153,Sump,POINT (1754150.7344970703 5440612.456199646),790.9165747061488
WCC_SW028155,Sump,POINT (1754154.4915008545 5440501.671203613),1856.9263199816633
WCC_SW028157,Sump,POINT (1754158.5224990845 5440510.340202332),3350.857488861948
WCC_SW028164,Sump,POINT (1754181.9304962158 5440769.536201477),1241.2919518523559
WCC_SW028167,Sump,POINT (1754152.1324996948 5440689.043197632),337.06112565126386
WCC_SW028180,Sump,POINT (1754350.9045028687 5440809.037200928),18217.767689449014
WCC_SW028181,Sump,POINT (1754261.2695007324 5440808.106201172),1288.3479667481151
WCC_SW028183,Sump,POINT (1754640.7975006104 5440892.173202515),33690.07146603035
WCC_SW028198,Sump,POINT (1754810.2135009766 5440942.144203186),6097.839491425781
WCC_SW028200,Sump,POINT (1754385.7525024414 5440629.002197266),33270.89645790006
WCC_SW028201,Sump,POINT (1754383.431503296 5440617.162200928),784.2531642774993
WCC_SW028216,Sump,POINT (1746848.4664993286 5428153.974197388),486.85384804656496
WCC_SW028217,Sump,POINT (1746841.8424987793 5428155.537200928),1.6123579473933205
WCC_SW028245,Sump,POINT (1748920.5094985962 5427248.714202881),102.60021086703637
WCC_SW028249,Sump,POINT (1748943.6945037842 5428786.153198242),72.78520039800787
WCC_SW028250,Sump,POINT (1748944.3134994507 5428786.718200684),386.9176157693146
WCC_SW028272,Sump,POINT (1748057.684501648 5428058.386199951),20.33461525052553
WCC_SW028282,Sump,POINT (1753877.2574996948 5439373.235198975),407.0910799334815
WCC_SW028283,Sump,POINT (1753908.5695037842 5439403.270202637),296.9571533140261
WCC_SW028286,Sump,POINT (1747702.2914962769 5425075.585197449),3152.815247540537
WCC_SW028287,Sump,POINT (1747702.9925003052 5425071.530197144),126.8342908785853
WCC_SW028323,Sump,POINT (1753713.7454986572 5438251.61920166),14205.218779504852
WCC_SW028324,Sump,POINT (1753805.78150177 5438262.719200134),2846.3616014098225
WCC_SW028327,Sump,POINT (1753853.74949646 5438435.105201721),3582.927725856658
WCC_SW028328,Sump,POINT (1753884.3284988403 5438533.097198486),296.011812465993
WCC_SW028329,Sump,POINT (1753872.059501648 5438533.028198242),2168.2946939746616
WCC_SW028332,Sump,POINT (1748598.2024993896 5425986.549201965),9.390379664488137
WCC_SW028336,Sump,POINT (1748583.5224990845 5425998.583198547),500.55218464293284
WCC_SW001285,Manhole,POINT (1748416.75050354 5423151.381202698),516.4068381517136
WCC_SW001286,Lamphole,POINT (1748356.6234970093 5422997.8712005615),1414.378939346061
WCC_SW001287,Joint,POINT (1748354.9755020142 5422981.1521987915),644.2735291640856
WCC_SW001288,Joint,POINT (1748436.2304992676 5423125.997200012),671.6453893804282
WCC_SW028359,Sump,POINT (1752262.4304962158 5435455.256202698),360.84128696421976
WCC_SW028368,Sump,POINT (1747365.1184997559 5422262.396202087),1839.2602094007889
WCC_SW028400,Sump,POINT (1749945.7135009766 5431703.389198303),201.3940000735456
WCC_SW028424,Sump,POINT (1749967.295501709 5424783.534202576),3403.046989552153
WCC_SW028452,Sump,POINT (1751237.389503479 5437996.343200684),1578.4588590260828
WCC_SW028455,Sump,POINT (1751217.028503418 5437971.600196838),78.45440394044272
WCC_SW028459,Sump,POINT (1751193.7405014038 5437864.969200134),176.05417112947907
WCC_SW028461,Sump,POINT (1751203.0295028687 5437835.276199341),238.44888306836947
WCC_SW028466,Sump,POINT (1751111.0554962158 5437782.346199036),793.633616632811
WCC_SW028473,Sump,POINT (1748077.673500061 5430548.785202026),4.489554438914638
WCC_SW028474,Sump,POINT (1748084.264503479 5430534.929199219),19.57327122258721
WCC_SW028475,Sump,POINT (1748088.8554992676 5430527.250198364),243.4494490606303
WCC_SW028476,Sump,POINT (1748098.423500061 5430529.6521987915),175.31029741893872
WCC_SW028479,Sump,POINT (1748051.5705032349 5424217.662200928),20.753724805428647
WCC_SW028481,Sump,POINT (1748049.065498352 5424235.499198914),1028.0895577719784
WCC_SW028512,Sump,POINT (1753375.7935028076 5441970.843200684),170.00277506490238
WCC_SW028513,Sump,POINT (1753365.2695007324 5441968.582199097),462.2857958523964
WCC_SW028534,Sump,POINT (1748741.871498108 5426701.101196289),154.6637638125685
WCC_SW028543,Sump,POINT (1746749.107498169 5428069.90019989),1410.1976126743248
WCC_SW028544,Sump,POINT (1743947.78150177 5427741.8712005615),791.2574036426377
WCC_SW028552,Sump,POINT (1748301.431503296 5430668.068199158),146.71551875362638
WCC_SW001289,Joint,POINT (1748377.931503296 5422882.886199951),1221.7264280762174
WCC_SW001290,Lamphole,POINT (1748378.823501587 5422893.141197205),1835.6600489612902
WCC_SW028680,Sump,POINT (1750457.2115020752 5435725.934196472),3870.924339049554
WCC_SW028682,Sump,POINT (1750365.278503418 5435651.598197937),11344.354215441766
WCC_SW028721,Sump,POINT (1750233.0554962158 5431183.4021987915),3743.4965473891934
WCC_SW028722,Sump,POINT (1750197.5295028687 5431183.472198486),417.27478191637783
WCC_SW028723,Sump,POINT (1750196.0224990845 5431219.335197449),764.586841034703
WCC_SW028725,Sump,POINT (1750203.753501892 5431252.65019989),614.1837188479258
WCC_SW028727,Sump,POINT (1750209.207496643 5431280.771202087),4109.475366286002
WCC_SW028728,Sump,POINT (1750122.2764968872 5431190.307197571),1297.2824920344865
WCC_SW028729,Sump,POINT (1750125.357498169 5431185.542198181),409.4087271610042
WCC_SW028737,Sump,POINT (1750110.7945022583 5431117.80619812),1340.5326042787929
WCC_SW028751,Sump,POINT (1752208.5615005493 5434604.037200928),5758.400608076743
WCC_SW028767,Sump,POINT (1753836.545501709 5434133.633201599),311.24041941476753
WCC_SW028768,Sump,POINT (1753835.556503296 5434118.774200439),156.87466481266893
WCC_SW028771,Sump,POINT (1753933.315498352 5434216.122200012),84.71716038684826
WCC_SW028772,Sump,POINT (1753932.298500061 5434215.879203796),1054.8591247861332
WCC_SW028773,Sump,POINT (1753933.5585021973 5434210.913200378),42.30216645236942
WCC_SW028774,Sump,POINT (1753932.5414962769 5434210.710197449),739.4454600073805
WCC_SW028779,Sump,POINT (1747842.7275009155 5430144.376197815),1323.331447986071
WCC_SW028853,Sump,POINT (1748689.4215011597 5427497.629203796),82.4755605016835
WCC_SW028854,Sump,POINT (1748689.6234970093 5427496.457199097),18.646453680616105
WCC_SW028900,Sump,POINT (1753817.2105026245 5440468.127197266),209.32320901111234
WCC_SW028901,Sump,POINT (1753817.3515014648 5440460.93119812),2326.932920388761
WCC_SW028903,Sump,POINT (1753920.639503479 5440442.066200256),892.6978058070817
WCC_SW028904,Sump,POINT (1753866.6784973145 5440380.231201172),1939.9166413850326
WCC_SW028908,Sump,POINT (1753939.048500061 5440502.3542022705),1119.785879988398
WCC_SW028918,Sump,POINT (1750578.486503601 5427384.186203003),2948.0333638429292
WCC_SW028919,Sump,POINT (1750601.7024993896 5427378.073196411),28.022357719775755
WCC_SW028920,Sump,POINT (1750601.1744995117 5427379.484199524),254.02240813564276
WCC_SW028976,Sump,POINT (1744047.3414993286 5428261.548202515),4831.025936296181
WCC_SW028983,Sump,POINT (1746740.0865020752 5428741.065200806),12.581182067864574
WCC_SW028989,Sump,POINT (1747449.6555023193 5431309.539199829),319.6131357237464
WCC_SW028990,Sump,POINT (1747444.8815002441 5431304.408203125),38.447658743243665
WCC_SW028992,Sump,POINT (1747404.0944976807 5431346.792198181),1843.7860217661364
WCC_SW029003,Sump,POINT (1751139.7034988403 5431585.709197998),12.682247954944614
WCC_SW029004,Sump,POINT (1751125.7444992065 5431597.995201111),20.283624552364927
WCC_SW029021,Sump,POINT (1744421.7724990845 5427110.876197815),19.67187851347262
WCC_SW029026,Sump,POINT (1744422.579498291 5427111.445198059),120.65964430620079
WCC_SW029043,Sump,POINT (1744351.7474975586 5427099.905197144),797.9966777535155
WCC_SW029044,Sump,POINT (1744352.6175003052 5427099.52519989),169.98846602719277
WCC_SW029045,Sump,POINT (1744394.670501709 5427079.122200012),104.24155650933972
WCC_SW029047,Sump,POINT (1744409.9645004272 5427122.286201477),85.7001436954597
WCC_SW029048,Sump,POINT (1744420.840499878 5427027.803199768),291.74522414110834
WCC_SW029049,Sump,POINT (1744420.940498352 5427026.913200378),250.5342552785587
WCC_SW029050,Sump,POINT (1744451.7624969482 5427132.700202942),253.2549582546344
WCC_SW029051,Sump,POINT (1744450.9124984741 5427132.461196899),49.75081502608373
WCC_SW029053,Sump,POINT (1744490.1145019531 5427104.218200684),184.91069364975556
WCC_SW029054,Sump,POINT (1744429.3935012817 5427053.969200134),326.297939899785
WCC_SW029057,Sump,POINT (1744446.332496643 5427060.687202454),259.76074358203914
WCC_SW029059,Sump,POINT (1744463.4834976196 5427078.863197327),538.2477970925684
WCC_SW029079,Sump,POINT (1744420.704498291 5426984.756202698),576.8684330710385
WCC_SW029080,Sump,POINT (1744430.8905029297 5426958.987197876),355.90289465271053
WCC_SW029094,Sump,POINT (1749122.6924972534 5428653.709197998),518.1049084942497
WCC_SW029107,Sump,POINT (1750852.9375 5432168.6661987305),354.60985375367454
WCC_SW029151,Sump,POINT (1752117.777496338 5433844.226196289),4421.191897653975
WCC_SW029152,Sump,POINT (1752108.2395019531 5433852.9161987305),265.77486809683614
WCC_SW029153,Sump,POINT (1752107.4195022583 5433852.846199036),1404.516658337845
WCC_SW029154,Sump,POINT (1752103.138496399 5433845.957199097),2478.127717759431
WCC_SW029155,Sump,POINT (1752032.2754974365 5433782.399200439),736.8109573324327
